id,title,organization,prefecture,category,label_category,salary2,monthly_salary_yen,work_day,neccessary_capacity,support_system,other,work_location,people_number,application_period,detail_url
68755,（令和8年度採用）地域おこし協力隊（農業振興分野）を募集します。,長野県 南箕輪村,長野県,農林水産・産業,"協力隊,おためし",20万円以上,291000,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,村内農地全域、まっくんファーム事務所、まっくんファーム倉庫、南箕輪村役場および村農業振興に関する地域,２人,2026-03-20 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68755
68732,せたな町地域おこし協力隊（事業所派遣型）の募集について　～オス牛の肉用飼育や食肉加工～,北海道 せたな町,北海道,"農林水産・産業,その他",協力隊,20万円以上,350000,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",,"西川牧場

北海道久遠郡せたな町瀬棚区東大里363-1",１名,2026-03-06 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68732
50465,【随時募集】上島町島おこし協力隊　魚島離島留学プロジェクトメンバー募集,愛媛県 上島町,愛媛県,"教育,地域づくり,その他",協力隊,20万円以上,201200,週5日以上,あり,"活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能",愛媛県越智郡上島町魚島,2名,2026-03-11 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/50465
68728,せたな町地域おこし協力隊（事業所派遣型）の募集について　～新事業（レストラン業、ケータリング等）へのチャレンジ、新商品（料理や菓子）の開発～,北海道 せたな町,北海道,その他,協力隊,20万円以上,250000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",副業/兼業可能,"サッカムセタナイ
（北海道久遠郡せたな町北檜山区太櫓４１６―１９）",１名,2026-03-06 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68728
68729,せたな町地域おこし協力隊（事業所派遣型）の募集について　～建設業の働き方改革・女性活躍・定着推進～,北海道 せたな町,北海道,その他,協力隊,20万円以上,250000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",未経験者歓迎,"北工建設㈱　本社

久遠郡せたな町北檜山区豊岡１１４－７",１名,2026-03-06 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68729
68730,せたな町地域おこし協力隊（事業所派遣型）の募集について　～チーズ工房での衛生管理や新商品の開発～,北海道 せたな町,北海道,"農林水産・産業,観光,地域づくり,その他",協力隊,20万円以上,300000,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり","未経験者歓迎,副業/兼業可能","チーズ工房 CHEESEDOM

北海道久遠郡せたな町瀬棚区三本杉１６０",１名,2026-03-06 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68730
68731,せたな町地域おこし協力隊（事業所派遣型）の募集について　～厨房調理員及び調理補助員として商品開発～,北海道 せたな町,北海道,"地域づくり,その他",協力隊,20万円以上,200000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",,"温泉ホテル　きたひやま

北海道久遠郡せたな町北檜山区徳島4番地１６",１名,2026-03-06 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68731
68701,【福島県川内村】空き家等利活用プロジェクト×地域おこし協力隊募集,福島県 川内村,福島県,"地域づくり,空き家",協力隊,20万円以上,244500,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能","川内村内

※川内村役場内に席は設けませんが、事務作業スペースとして利用していただくことは可能です。
※村内のコワーキングスペースなどが利用可能です。",1名,2026-03-14 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68701
68704,【福島県川内村】令和8年度- 酒の村プロジェクト「どぶろく文化クリエイター」地域おこし協力隊募集 -,福島県 川内村,福島県,"農林水産・産業,環境,観光,情報通信,地域づくり,空き家",協力隊,20万円以上,244500,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能","川内村内

※川内村役場内に席は設けませんが、事務作業スペースとして利用していただくことは可能です。
※村内のコワーキングスペースなどが利用可能です。",1名,2026-03-14 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68704
68700,【岡山県美作市】地域おこし協力隊（企業研修型：有限会社海田園黒坂製茶）『美作の広大な茶畑でお茶づくりを担う「地域おこし協力隊」を募集します』,岡山県 美作市,岡山県,"農林水産・産業,環境,地域づくり",協力隊,20万円以上,266600,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",副業/兼業可能,"■活動場所　岡山県美作市海田地内
■所属団体　有限会社海田園黒坂製茶",１名,2026-03-03 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68700
67327,静岡県河津町令和８年度地域おこし協力隊募集【カーネーション見本園・わさび農家・関係人口創出・地域観光】,静岡県 河津町,静岡県,"農林水産・産業,観光,地域づくり,空き家,その他",協力隊,20万円以上,260000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能","河津町内
※任務により、拠点を検討します。",若干名,2025-10-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67327
68696,豊かな資源をあなたの「得意」でアップデートしませんか？蘭越町地域おこし協力隊 募集中!　～選べる３分野～,北海道 蘭越町,北海道,"観光,その他",協力隊,20万円以上,218600,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能","1. 特産品開発支援
　　蘭越町地場産業加工センター）

2. 街の茶屋レストラン運営・店長候補
　　株式会社まちづくりらんこしへ派遣

3. 商工会事業支援
　　蘭越町商工会へ派遣",各業務につき 1名（計3名）,2026-02-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68696
64902,【青森県青森市】地域おこし協力隊（外国語ガイド）を募集します！,青森県 青森市,青森県,観光,協力隊,10万円～20万円未満,,週5日以上,あり,,,,,2026-03-02 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/64902
66172,【令和８年４月～（移住交流推進担当募集）】厚沢部町素敵な過疎づくり（地域おこし）協力隊員を募集しています！,北海道 厚沢部町,北海道,地域づくり,協力隊,20万円以上,291600,週5日以上,あり,"活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能",素敵な過疎づくり株式会社 （町 100 ％出資の第 ３ セクター）,若干名,2026-02-20 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/66172
